2 0.000000 100.000000 5791.461216
138 103 
1 -820.906511 0.000000 -820.906511 99.938783 0.000000 3.490010 0.000006 
2 870.360270 0.000000 -820.906511 99.938828 0.000000 3.488200 0.000006 
3 870.360270 0.000000 820.906511 99.939446 -0.000000 3.487940 -0.000006 
4 -820.906511 0.000000 820.906511 99.939400 -0.000000 3.490003 -0.000006 
5 24.726880 0.000000 0.000000 99.943117 0.000000 0.000000 0.001137 
6 -820.906511 0.000000 0.000000 99.939097 -0.000000 3.490379 -0.000001 
7 24.726880 0.000000 -820.906511 99.938206 0.000000 3.489064 0.000018 
8 870.360270 0.000000 0.000000 99.948470 0.000000 3.220415 -0.000007 
9 24.726880 0.000000 820.906511 99.940021 -0.000000 3.489004 -0.000018 
10 -398.089816 0.000000 -410.453256 99.937877 0.000000 3.490196 0.000024 
11 -820.906511 0.000000 -410.453256 99.938789 0.000000 3.490210 0.000006 
12 -398.089816 0.000000 -820.906511 99.938458 0.000000 3.489790 0.000013 
13 24.726880 0.000000 -410.453256 99.935611 0.000000 3.486453 0.000072 
14 -398.089816 0.000000 0.000000 99.939136 -0.000000 3.491685 -0.000002 
15 447.543575 0.000000 -410.453256 99.938070 0.000000 3.483086 0.000025 
16 447.543575 0.000000 -820.906511 99.938492 0.000000 3.488368 0.000013 
17 870.360270 0.000000 -410.453256 99.938987 0.000000 3.483488 0.000006 
18 447.543575 0.000000 0.000000 99.951588 0.000000 3.128592 -0.000011 
19 -398.089816 0.000000 410.453256 99.940356 -0.000000 3.490169 -0.000026 
20 -820.906511 0.000000 410.453256 99.939401 -0.000000 3.490204 -0.000007 
21 24.726880 0.000000 410.453256 99.942789 -0.000000 3.486232 -0.000071 
22 -398.089816 0.000000 820.906511 99.939741 -0.000000 3.489770 -0.000013 
23 -186.681468 0.000000 -205.226628 99.934261 0.000000 3.490925 0.000096 
24 -398.089816 0.000000 -205.226628 99.937901 0.000000 3.491000 0.000023 
25 -186.681468 0.000000 -410.453256 99.936588 0.000000 3.489315 0.000050 
26 24.726880 0.000000 -205.226628 99.925783 0.000000 3.476634 0.000275 
27 -186.681468 0.000000 0.000000 99.939272 -0.000000 3.496905 -0.000009 
28 447.543575 0.000000 410.453256 99.940516 -0.000000 3.482111 -0.000023 
29 870.360270 0.000000 410.453256 99.939654 -0.000000 3.481534 -0.000006 
