2 0.000000 100.000000 5791.461216
138 103 
1 -820.906511 0.000000 -820.906511 99.755822 0.000000 6.975775 0.000011 
2 870.360270 0.000000 -820.906511 99.755980 0.000000 6.972370 0.000013 
3 870.360270 0.000000 820.906511 99.757271 -0.000000 6.971319 -0.000011 
4 -820.906511 0.000000 820.906511 99.757058 -0.000000 6.975747 -0.000013 
5 24.726880 0.000000 0.000000 99.772536 0.000000 0.000000 0.004544 
6 -820.906511 0.000000 0.000000 99.756462 -0.000000 6.976507 -0.000002 
7 24.726880 0.000000 -820.906511 99.754709 0.000000 6.973935 0.000036 
8 870.360270 0.000000 0.000000 99.778708 0.000000 6.655107 -0.000008 
9 24.726880 0.000000 820.906511 99.758349 -0.000000 6.973695 -0.000036 
10 -398.089816 0.000000 -410.453256 99.754059 0.000000 6.976166 0.000046 
11 -820.906511 0.000000 -410.453256 99.755843 -0.000000 6.976174 0.000010 
12 -398.089816 0.000000 -820.906511 99.755188 0.000000 6.975348 0.000025 
13 24.726880 0.000000 -410.453256 99.749681 0.000000 6.968870 0.000144 
14 -398.089816 0.000000 0.000000 99.756619 -0.000000 6.979119 -0.000009 
15 447.543575 0.000000 -410.453256 99.754710 0.000000 6.962754 0.000052 
16 447.543575 0.000000 -820.906511 99.755301 0.000000 6.972616 0.000026 
17 870.360270 0.000000 -410.453256 99.756521 0.000000 6.964170 0.000014 
18 447.543575 0.000000 0.000000 99.794080 0.000000 6.430147 -0.000021 
19 -398.089816 0.000000 410.453256 99.759020 -0.000000 6.976061 -0.000053 
20 -820.906511 0.000000 410.453256 99.757065 -0.000000 6.976152 -0.000014 
21 24.726880 0.000000 410.453256 99.764072 -0.000000 6.967987 -0.000142 
22 -398.089816 0.000000 820.906511 99.757755 -0.000000 6.975269 -0.000026 
23 -186.681468 0.000000 -205.226628 99.747005 0.000000 6.977692 0.000185 
24 -398.089816 0.000000 -205.226628 99.754133 0.000000 6.977769 0.000042 
25 -186.681468 0.000000 -410.453256 99.751539 0.000000 6.974453 0.000099 
26 24.726880 0.000000 -205.226628 99.730579 0.000000 6.949723 0.000551 
27 -186.681468 0.000000 0.000000 99.757163 -0.000000 6.989558 -0.000035 
28 447.543575 0.000000 410.453256 99.759807 -0.000000 6.958824 -0.000044 
29 870.360270 0.000000 410.453256 99.758280 -0.000000 6.956119 -0.000010 
30 447.543575 0.000000 820.906511 99.757876 -0.000000 6.972034 -0.000024 
31 236.135227 0.000000 -205.226628 99.749706 0.000000 6.927048 0.000201 
32 236.135227 0.000000 -410.453256 99.752035 0.000000 6.963716 0.000104 
33 447.543575 0.000000 -205.226628 99.756727 0.000000 6.932272 0.000054 
34 236.135227 0.000000 0.000000 99.805923 0.000000 6.238931 -0.000015 
35 -186.681468 0.000000 205.226628 99.766788 -0.000000 6.977325 -0.000210 
36 -398.089816 0.000000 205.226628 99.759048 -0.000000 6.977688 -0.000056 
37 24.726880 0.000000 205.226628 99.785539 -0.000000 6.946865 -0.000541 
38 -186.681468 0.000000 410.453256 99.761780 -0.000000 6.974159 -0.000105 
39 -80.977294 0.000000 -102.613314 99.718911 0.000000 6.983115 0.000737 
40 -186.681468 0.000000 -102.613314 99.747160 0.000000 6.984146 0.000173 
41 -80.977294 0.000000 -205.226628 99.737215 0.000000 6.970715 0.000390 
42 24.726880 0.000000 -102.613314 99.666700 0.000000 6.885588 0.001914 
43 -80.977294 0.000000 0.000000 99.758666 -0.000000 7.032518 -0.000125 
44 236.135227 0.000000 205.226628 99.769266 -0.000000 6.914247 -0.000171 
45 447.543575 0.000000 205.226628 99.763281 -0.000000 6.905770 -0.000040 
46 236.135227 0.000000 410.453256 99.762186 -0.000000 6.961559 -0.000096 
47 130.431053 0.000000 -102.613314 99.731327 0.000000 6.819271 0.000716 
48 130.431053 0.000000 -205.226628 99.739608 0.000000 6.930767 0.000398 
49 236.135227 0.000000 -102.613314 99.755973 0.000000 6.832958 0.000206 
50 130.431053 0.000000 0.000000 99.809644 0.000000 6.105558 0.000076 
51 -80.977294 0.000000 102.613314 99.797123 -0.000000 6.982009 -0.000821 
52 -186.681468 0.000000 102.613314 99.766981 -0.000000 6.983739 -0.000222 
53 24.726880 0.000000 102.613314 99.855610 -0.000000 6.878638 -0.001846 
54 -80.977294 0.000000 205.226628 99.777425 -0.000000 6.969720 -0.000411 
55 -28.125207 0.000000 -51.306657 99.611051 0.000000 6.996100 0.002869 
56 -80.977294 0.000000 -51.306657 99.718110 0.000000 7.009161 0.000717 
57 -28.125207 0.000000 -102.613314 99.683892 0.000000 6.956188 0.001473 
58 24.726880 0.000000 -51.306657 99.506578 0.000000 6.707467 0.005345 
59 -28.125207 0.000000 0.000000 99.761834 -0.000000 7.233717 -0.000475 
60 130.431053 0.000000 102.613314 99.799249 -0.000000 6.790249 -0.000600 
61 236.135227 0.000000 102.613314 99.778114 -0.000000 6.772111 -0.000153 
62 130.431053 0.000000 205.226628 99.778214 -0.000000 6.923882 -0.000363 
63 77.578967 0.000000 -51.306657 99.676996 0.000000 6.592976 0.002103 
64 77.578967 0.000000 -102.613314 99.698357 0.000000 6.830337 0.001358 
65 130.431053 0.000000 -51.306657 99.745558 0.000000 6.624485 0.000694 
66 77.578967 0.000000 0.000000 99.802946 0.000000 5.978581 0.000363 
67 -28.125207 0.000000 51.306657 99.910321 -0.000000 6.993576 -0.003098 
68 -80.977294 0.000000 51.306657 99.798794 -0.000000 7.008391 -0.000892 
69 24.726880 0.000000 51.306657 100.026102 -0.000000 6.696084 -0.005006 
70 -28.125207 0.000000 102.613314 99.834475 -0.000000 6.953497 -0.001527 
71 -1.699164 0.000000 -25.653328 99.196078 0.000000 6.905338 0.011245 
72 -28.125207 0.000000 -25.653328 99.585096 0.000000 7.098785 0.003242 
73 -1.699164 0.000000 -51.306657 99.512936 0.000000 6.889996 0.004970 
74 24.726880 0.000000 -25.653328 99.286682 0.000000 6.285007 0.010265 
75 -1.699164 0.000000 0.000000 99.770726 0.000000 -0.000000 0.004580 
76 77.578967 0.000000 51.306657 99.870356 -0.000000 6.554189 -0.001705 
77 130.431053 0.000000 51.306657 99.810615 -0.000000 6.544925 -0.000499 
78 77.578967 0.000000 102.613314 99.828623 -0.000000 6.814461 -0.001219 
79 51.152923 0.000000 -25.653328 99.593138 0.000000 6.258381 0.004204 
80 51.152923 0.000000 -51.306657 99.598246 0.000000 6.607603 0.003653 
81 77.578967 0.000000 -25.653328 99.708267 0.000000 6.332818 0.001816 
82 51.152923 0.000000 0.000000 99.795486 0.000000 5.802484 0.000719 
83 -1.699164 0.000000 25.653328 100.334254 -0.000000 6.901050 -0.011459 
84 -28.125207 0.000000 25.653328 99.937845 -0.000000 7.097159 -0.003794 
85 24.726880 0.000000 25.653328 100.257635 -0.000000 6.270618 -0.009091 
86 -1.699164 0.000000 51.306657 100.012994 -0.000000 6.884745 -0.005000 
87 11.513858 0.000000 -12.826664 99.771063 0.000000 -0.000000 0.004573 
88 -1.699164 0.000000 -12.826664 99.769494 -0.000000 -0.000000 0.004605 
89 11.513858 0.000000 -25.653328 99.119121 0.000000 6.532100 0.013273 
