WARNING: 4 open meshes merged
     Merged: MainWing_Transonic
     Merged: HorizontalTail
     Merged: MeshGeom
     Merged: MeshGeom
...Mass Properties...
24 Num Comps
24 Total Num Meshes
18016 Total Num Tris

1.826212442709417e+03             Total Mass
3.508942064923051e+01 -1.967813327748310e-07 4.741186546564674e-01       Center of Gravity
4.738801996529741e+04 4.807777210068376e+05 5.172218491529029e+05       Ixx, Iyy, Izz
-1.066591635752669e+01 8.119088402591904e+03 1.039780127771348e+01       Ixy, Ixz, Iyz
1.826212442709417e+03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
3.424999999999999e-01	1.260649197039691e-01	3.424999999999997e-01	-4.372739405756689e-17	2.542477859770023e-17	4.823887121809430e-03	1.444198644286793e-02	1.502890565731438e-02	1.362643302229951e-04	-1.793661435266417e-05	9.454703541959910e-05	1.260649197039691e-01
1.027500000000000e+00	1.260649197039692e+00	9.589999999999999e-01	1.319857771833467e-16	1.316283252220894e-16	3.530225861093297e-01	3.330550752916596e-01	3.729126221079693e-01	-4.592521673542408e-03	-7.211426204765586e-04	6.804165548004709e-03	1.260649197039692e+00
1.712500000000000e+00	3.659129717325347e+00	1.452902980120710e+00	4.011400271892759e-16	1.185276302162729e-16	1.789911248735931e+00	1.715304285855335e+00	1.834796061782987e+00	-1.616045963226565e-02	-2.374198016959436e-03	1.888934266134686e-02	3.659129717325347e+00
2.397500000000000e+00	7.566816784430941e+00	1.940715710806032e+00	-4.077529742257639e-16	1.091858286020863e-16	5.519116962881123e+00	5.576157798718699e+00	5.839296587010763e+00	-3.973279265693098e-02	-5.647038397709943e-03	4.154972364662830e-02	7.566816784430941e+00
3.082500000000000e+00	1.297431025842090e+01	2.416593886180595e+00	-1.423332035543451e-15	8.178745151998743e-17	1.255585367515650e+01	1.363899242898713e+01	1.409328316403769e+01	-7.233586060634403e-02	-1.001480203280016e-02	6.961154032899439e-02	1.297431025842090e+01
3.767500000000000e+00	1.973989341103034e+01	2.879598799839695e+00	7.941736260683927e-16	1.101334308066601e-16	2.351694014285269e+01	2.776688437908006e+01	2.847946340388338e+01	-1.135551783783808e-01	-1.582510288457954e-02	1.122479125919996e-01	1.973989341103034e+01
4.452500000000001e+00	2.801549089917443e+01	3.344223791348576e+00	3.212348953185911e-15	1.123012786935739e-16	3.982047398734105e+01	5.099941204614403e+01	5.202062678521047e+01	-1.681907682606104e-01	-2.331252279997161e-02	1.613717171764840e-01	2.801549089917443e+01
5.137500000000000e+00	3.734002530008837e+01	3.792039923328320e+00	3.834845111854323e-15	1.071697020383195e-16	6.045545268101814e+01	8.455667518230686e+01	8.591751498861827e+01	-2.301651427875296e-01	-3.177180529647450e-02	2.135757764378150e-01	3.734002530008837e+01
5.822500000000001e+00	4.769543859173205e+01	4.232884035196117e+00	1.968194900991481e-15	1.047956134482616e-16	8.584869880783494e+01	1.315019869369316e+02	1.332373762718768e+02	-2.995178720458016e-01	-4.109556519829446e-02	2.706965252695006e-01	4.769543859173205e+01
6.507500000000001e+00	5.903911241233396e+01	4.669924846237802e+00	-2.192046015998538e-16	9.301374944055842e-17	1.162871002253486e+02	1.950293643133950e+02	1.971942782948745e+02	-3.757906351608680e-01	-5.146574781737350e-02	3.366986342076365e-01	5.903911241233396e+01
7.192500000000001e+00	7.078447531696875e+01	5.088499124036375e+00	-2.322863673583334e-15	6.508734996768655e-17	1.489050843513653e+02	2.746006795929354e+02	2.772143229965362e+02	-4.536362066330432e-01	-6.193598296334584e-02	4.065807982869339e-01	7.078447531696875e+01
7.877500000000000e+00	8.293850633645950e+01	5.497206787788302e+00	-3.835071803473977e-15	4.019721084946719e-17	1.838193782628796e+02	3.736971121323235e+02	3.767808934607277e+02	-5.299789239996772e-01	-7.268338769549597e-02	4.828388157172437e-01	8.293850633645950e+01
8.562500000000000e+00	9.537255683464804e+01	5.896839678604850e+00	4.520499348801413e-09	1.501100287009430e-04	2.203466265414087e+02	4.945267994064799e+02	4.981074523096202e+02	-6.148421201543470e-01	-4.582804445652298e-02	5.597142052411526e-01	9.537255683464804e+01
9.247500000000000e+00	1.083756132587875e+02	6.298856552208962e+00	3.978122357679055e-09	1.098091147919249e-02	2.608183325422733e+02	6.457246192403743e+02	6.468614334654657e+02	-6.978725542937678e-01	3.403614027233302e+00	6.384638058777415e-01	1.083756132587875e+02
9.932499999999999e+00	1.223929317778365e+02	6.715007524756912e+00	3.522517895617049e-09	4.030579017705851e-02	3.098829032026147e+02	8.401870746899029e+02	8.319632023362149e+02	-7.828807768148223e-01	1.493977610717008e+01	7.207851765759932e-01	1.223929317778365e+02
1.061750000000000e+01	1.376581731882593e+02	7.147764173760750e+00	3.131896128462597e-09	8.816917557460631e-02	3.711318290764547e+02	1.088276856865478e+03	1.061508463540232e+03	-8.804939098592013e-01	3.778781779941568e+01	8.097560278637507e-01	1.376581731882593e+02
1.130250000000000e+01	1.540733237910013e+02	7.590414547129923e+00	2.798218896148353e-09	1.468266413250676e-01	4.443346830229539e+02	1.392967448524250e+03	1.339563075218851e+03	-9.798507293831080e-01	7.132187134747356e+01	9.034814388432179e-01	1.540733237910013e+02
1.198750000000000e+01	1.712691553403736e+02	8.031892410470080e+00	2.517269634621988e-09	2.047635942680785e-01	5.251222053145384e+02	1.749454907115516e+03	1.665404272049290e+03	-1.082319846029822e+00	1.105582148433858e+02	1.004804424110176e+00	1.712691553403736e+02
1.267250000000000e+01	1.888044039466409e+02	8.462889813420112e+00	2.283476248178278e-09	2.544026830016165e-01	6.081840451303096e+02	2.150701536509273e+03	2.035755194110437e+03	-1.192466550321234e+00	1.499959640012175e+02	1.107917065376518e+00	1.888044039466409e+02
1.335750000000000e+01	2.064987958660660e+02	8.882297348320808e+00	2.087809245219516e-09	2.949512702363076e-01	6.915482429202191e+02	2.596618800626666e+03	2.451830668749600e+03	-1.303993307468027e+00	1.874526416656213e+02	1.209593411136918e+00	2.064987958660660e+02
1.404250000000000e+01	2.243533215501196e+02	9.292957507674593e+00	1.921655602077627e-09	3.284716942251641e-01	7.754495329599122e+02	3.092397764515146e+03	2.918622659977847e+03	-1.416127843573770e+00	2.231557307852304e+02	1.312986746457147e+00	2.243533215501196e+02
1.472750000000000e+01	2.423689682046463e+02	9.696915151245840e+00	1.778814889442412e-09	3.564485600892194e-01	8.600535399906956e+02	3.643128984573833e+03	3.441074595414409e+03	-1.529923556171442e+00	2.572513571398914e+02	1.415617603755418e+00	2.423689682046463e+02
1.541250000000000e+01	2.605466758518724e+02	1.009567759975481e+01	1.654710161676806e-09	3.799775415916690e-01	9.454991705653275e+02	4.253859915714754e+03	4.024138836372024e+03	-1.645882850803812e+00	2.898294154606105e+02	1.518977236030228e+00	2.605466758518724e+02
1.609750000000000e+01	2.788873689790508e+02	1.049038024709840e+01	1.545888996271354e-09	3.998850147306955e-01	1.031893973702510e+03	4.929630352604215e+03	4.672785377438080e+03	-1.760330288178261e+00	3.209437627783528e+02	1.624114150016237e+00	2.788873689790508e+02
1.678250000000000e+01	2.973923075069106e+02	1.088190109783416e+01	1.449696516167143e-09	4.168043754769207e-01	1.119324945129607e+03	5.675511223999846e+03	5.392029265406369e+03	-1.875952626940196e+00	3.506177602103199e+02	1.729504075959352e+00	2.973923075069106e+02
1.746750000000000e+01	3.160626500497328e+02	1.127092329749527e+01	1.364059520626340e-09	4.312313048859477e-01	1.207864045329240e+03	6.496603064338145e+03	6.186931749156461e+03	-1.992990197278955e+00	3.788567521475032e+02	1.834545342799963e+00	3.160626500497328e+02
1.815250000000000e+01	3.348994164755411e+02	1.165798474522948e+01	1.287335531829381e-09	4.435593273481954e-01	1.297581909187623e+03	7.398046315959633e+03	7.062613695935572e+03	-2.110168656597189e+00	4.056538985640051e+02	1.941010106840599e+00	3.348994164755411e+02
1.883750000000000e+01	3.539036234566199e+02	1.204351624273956e+01	1.218206130319152e-09	4.541043226769985e-01	1.388519191818712e+03	8.385033837205905e+03	8.024234770853951e+03	-2.227422168052543e+00	4.309922534561079e+02	2.048059452034921e+00	3.539036234566199e+02
1.952250000000000e+01	3.730762467418981e+02	1.242786592832506e+01	1.155600889013754e-09	4.631226157834984e-01	1.480740583645647e+03	9.462814470525120e+03	9.077047798862588e+03	-2.345030161560982e+00	4.548458879493885e+02	2.156665411259587e+00	3.730762467418981e+02
2.020750000000000e+01	3.920629107844198e+02	1.280461490005799e+01	-8.978497765906019e-08	4.681495408567303e-01	1.570349247887894e+03	1.061393943741561e+04	1.020619351668061e+04	-2.458561659736354e+00	4.694204754186915e+02	2.263628952247320e+00	3.920629107844198e+02
2.089250000000000e+01	4.104321821750841e+02	1.316659566772100e+01	-8.576656879136320e-08	4.667088969409287e-01	1.653107633080731e+03	1.181288564348025e+04	1.138924998642466e+04	-2.571675745366792e+00	4.648364751387064e+02	2.366025994806848e+00	4.104321821750841e+02
2.157750000000000e+01	4.280014468197905e+02	1.351185946347013e+01	-8.224589080130241e-08	4.585715492444985e-01	1.728194983446145e+03	1.304832272144795e+04	1.261610954997729e+04	-2.684393519138769e+00	4.367297766775347e+02	2.467305336176924e+00	4.280014468197905e+02
2.226250000000000e+01	4.448659159023579e+02	1.384358842158018e+01	-7.912802322525421e-08	4.453682597823895e-01	1.797608948285132e+03	1.432819662749969e+04	1.389378697090669e+04	-2.793388680439242e+00	3.872645192134528e+02	2.562634215721388e+00	4.448659159023579e+02
2.294750000000000e+01	4.613407823032684e+02	1.416869674222624e+01	-7.630229576407937e-08	4.298429281711889e-01	1.864596670354323e+03	1.567916526766671e+04	1.524641743806945e+04	-2.905185782238886e+00	3.243711408940961e+02	2.656212044125278e+00	4.613407823032684e+02
2.363250000000000e+01	4.779280718881869e+02	1.449715379349588e+01	-7.365409816304064e-08	4.149245135707741e-01	1.932444278071703e+03	1.714753944457081e+04	1.671724605298734e+04	-3.019700516836961e+00	2.592207616527332e+02	2.752466257705018e+00	4.779280718881869e+02
2.431750000000000e+01	4.950232924064269e+02	1.483629133821530e+01	-7.111051531056342e-08	4.025109224029981e-01	2.003581700776907e+03	1.877602623988828e+04	1.834666825270971e+04	-3.131122659602537e+00	2.009432965631373e+02	2.853718392803942e+00	4.950232924064269e+02
2.500250000000000e+01	5.147759963868446e+02	1.522638355640119e+01	-6.838190205215854e-08	3.874152884395436e-01	2.246277138881290e+03	2.079067318368137e+04	2.050486464908413e+04	-3.248101273907847e+00	1.249581473269840e+02	2.971849077884401e+00	5.147759963868446e+02
2.568750000000000e+01	5.401714599098663e+02	1.571819943482214e+01	-6.516701563852064e-08	3.602218569123702e-01	2.932710996841348e+03	2.352312452759587e+04	2.376079873722566e+04	-3.396494750310502e+00	-2.150302882415621e+01	3.125466394874171e+00	5.401714599098663e+02
2.637250000000000e+01	5.667025075236459e+02	1.621699686704362e+01	8.498846951857124e-08	3.401123913435904e-01	3.634950312671045e+03	2.648688164613307e+04	2.724577520758868e+04	-3.550887954016873e+00	-1.372582707642071e+02	3.286300727936739e+00	5.667025075236459e+02
2.705750000000000e+01	5.938226249762224e+02	1.671208699302626e+01	8.110701112760627e-08	3.239310850455306e-01	4.343424425686922e+03	2.962613943851166e+04	3.090330804803463e+04	-3.702328909276342e+00	-2.366862798976717e+02	3.453123206980247e+00	5.938226249762224e+02
2.774250000000000e+01	6.211531287159891e+02	1.719742101132454e+01	7.753833249256619e-08	3.092813449641480e-01	5.053689520712787e+03	3.290373053180141e+04	3.469930670252012e+04	-3.852155360190758e+00	-3.326647703115560e+02	3.619932592177518e+00	6.211531287159891e+02
2.842750000000000e+01	6.470907147670412e+02	1.764756058755654e+01	7.443033332916189e-08	3.008278221917399e-01	5.607394079479031e+03	3.613422236213797e+04	3.830757658435960e+04	-3.991553026927609e+00	-3.916533113458715e+02	3.769916348458449e+00	6.470907147670412e+02
2.911250000000000e+01	6.697487460991615e+02	1.803542687016029e+01	7.191230670771495e-08	3.050598941832859e-01	5.754094397460617e+03	3.908266910663861e+04	4.126530811000216e+04	-4.113812760410640e+00	-3.602738274010563e+02	3.902219482744624e+00	6.697487460991615e+02
2.979750000000000e+01	6.937138546113526e+02	1.844176063012657e+01	6.942801640461758e-08	3.075776855488688e-01	5.910177250356422e+03	4.235536938352933e+04	4.455527318084715e+04	-4.247228238455759e+00	-3.404584930613291e+02	4.044183700177966e+00	6.937138546113526e+02
3.048250000000000e+01	7.193421342207419e+02	1.887074069482024e+01	6.695447719453752e-08	3.079665401501654e-01	6.112437402904317e+03	4.601199784391812e+04	4.827230862058655e+04	-4.394147408364814e+00	-3.372312033643977e+02	4.193466769423900e+00	7.193421342207419e+02
3.116750000000000e+01	7.468000261530790e+02	1.932286050774909e+01	6.449273499670349e-08	3.063854506228420e-01	6.433432710819423e+03	5.008638625758979e+04	5.252280513037718e+04	-4.550167585540998e+00	-3.512386248383593e+02	4.351108405689330e+00	7.468000261530790e+02
3.185250000000000e+01	7.801269337602599e+02	1.985812485979092e+01	6.168966366317766e-08	2.969820538407461e-01	8.213352959048774e+03	5.517895557411303e+04	5.923375353275070e+04	-4.739588654992020e+00	-4.392540321404730e+02	4.539488397173272e+00	7.801269337602599e+02
3.253750000000000e+01	8.166637162005212e+02	2.042538842469082e+01	1.101388805129141e-07	2.848580041591683e-01	1.068242387608528e+04	6.087856782359326e+04	6.723255564274799e+04	-4.947296325243858e+00	-5.592088464396046e+02	4.749621649967892e+00	8.166637162005212e+02
3.322250000000000e+01	8.543602858777075e+02	2.099002984838460e+01	1.052792695038021e-07	2.733538124437798e-01	1.327943440867518e+04	6.686826775958402e+04	7.564929986100501e+04	-5.166065866168609e+00	-6.794698686417415e+02	4.967251865228973e+00	8.543602858777075e+02
